y	x1	x2	error
3.011586762	1.301370205	0.60274041	1.107476147
1.74721952	1.29722101	0.59444202	-0.14444351
1.835151189	1.28127468	0.56254936	-0.008672851
2.065355914	1.269933185	0.53986637	0.255556359
2.68197082	1.267057995	0.53411599	0.880796835
1.803625314	1.28266356	0.56532712	-0.044365366
0.855615668	1.26521125	0.5304225	-0.940018082
2.380566053	1.241896935	0.48379387	0.654875248
2.712149156	1.281017445	0.56203489	0.869096821
2.829105421	1.263576105	0.52715221	1.038377106
2.248003575	1.24974667	0.49949334	0.498763565
1.957971381	1.26427628	0.52855256	0.165142541
1.357912748	1.251265095	0.50253019	-0.395882537
1.852929897	1.24349434	0.48698868	0.122446877
2.175580069	1.25052191	0.50104382	0.424014339
-0.644028277	1.24248357	0.48496714	-2.371478987
0.707293264	1.245464055	0.49092811	-1.029098901
2.261241958	1.25037576	0.50075152	0.510114678
1.476622025	1.229398555	0.45879711	-0.21157364
1.974427843	1.217497515	0.43499503	0.321935298
1.362852495	1.20440749	0.40881498	-0.250369975
1.375094508	1.218722185	0.43744437	-0.281072047
2.250151142	1.19069618	0.38139236	0.678062602
1.484850297	1.1891276	0.3782552	-0.082532503
0.724893684	1.1904211	0.3808422	-0.846369616
1.274523537	1.182028395	0.36405679	-0.271561648
1.645319792	1.18817338	0.37634676	0.080799652
1.537588497	1.175203765	0.35040753	0.011977202
2.338773745	1.18000816	0.36001632	0.798749265
0.57423513	1.158618665	0.31723733	-0.901620865
0.800512144	1.15471175	0.3094235	-0.663623106
1.342908935	1.148789765	0.29757953	-0.10346036
2.450354573	1.148209755	0.29641951	1.005725308
0.950972231	1.13629816	0.27259632	-0.457922249
0.963551828	1.145301465	0.29060293	-0.472352567
1.754006092	1.13895044	0.27790088	0.337154772
1.193956098	1.13071293	0.26142586	-0.198182692
0.727239585	1.12602067	0.25204134	-0.650822425
2.266465964	1.151616605	0.30323321	0.811616149
2.083981004	1.13184983	0.26369966	0.688431514
-0.286442685	1.10659704	0.21319408	-1.606233805
1.644531769	1.143490795	0.28698159	0.214059384
1.808167043	1.096291	0.192582	0.519294043
2.100128214	1.103628525	0.20725705	0.789242639
1.208474152	1.123151265	0.24630253	-0.160979643
0.322519677	1.08441875	0.1688375	-0.930736573
0.087834708	1.112969305	0.22593861	-1.251073207
2.439585219	1.08456665	0.1691333	1.185885269
-0.209084501	1.07927234	0.15854468	-1.446901521
1.227283989	1.07118643	0.14237286	0.013724699
0.455450072	1.08424586	0.16849172	-0.797287508
