y	x1	x2	error
5.480047602	1.26521125	0.5304225	0.069509924
4.915537181	1.241896935	0.48379387	0.033714652
5.891147661	1.281017445	0.56203489	0.106703101
5.368139119	1.263576105	0.52715221	-0.004431009
4.828627872	1.24974667	0.49949334	-0.228173807
5.325134579	1.26427628	0.52855256	-0.063677025
5.071220105	1.251265095	0.50253019	-0.019784544
4.876842452	1.24349434	0.48698868	-0.040338288
5.13810321	1.25052191	0.50104382	0.063853425
4.95489206	1.24248357	0.48496714	0.060099317
4.856612887	1.245464055	0.49092811	-0.10434272
5.088899497	1.25037576	0.50075152	0.017941367
4.84333545	1.229398555	0.45879711	0.233757474
4.327897144	1.217497515	0.43499503	-0.029707232
4.132045439	1.20440749	0.40881498	0.04340999
4.398885272	1.218722185	0.43744437	0.015678567
3.778252288	1.19069618	0.38139236	-0.037835339
3.913776425	1.1891276	0.3782552	0.128269198
3.80396517	1.1904211	0.3808422	-0.006750713
3.429634571	1.182028395	0.36405679	-0.219007794
3.816426056	1.18817338	0.37634676	0.049461732
3.395057552	1.175203765	0.35040753	-0.12438908
3.583380237	1.18000816	0.36001632	-0.026774805
3.254240906	1.158618665	0.31723733	0.039057234
3.181191161	1.15471175	0.3094235	0.035680521
3.027177704	1.148789765	0.29757953	-0.0141798
3.192268682	1.148209755	0.29641951	0.161017845
2.997815324	1.13629816	0.27259632	0.170404014
3.015607995	1.145301465	0.29060293	0.034780452
2.961342842	1.13895044	0.27790088	0.089157823
2.746668464	1.13071293	0.26142586	0.012392412
2.620723397	1.12602067	0.25204134	-0.036513535
3.313840366	1.151616605	0.30323321	0.222984443
2.633230521	1.13184983	0.26369966	-0.119877221
2.161914115	1.10659704	0.21319408	-0.188129508
2.733040812	1.143490795	0.28698159	-0.216607344
2.334735575	1.096291	0.192582	0.140026658
2.176948657	1.103628525	0.20725705	-0.127808373
2.620009568	1.123151265	0.24630253	0.009341066
2.169160741	1.08441875	0.1688375	0.146810107
2.456658812	1.112969305	0.22593861	0.007914165
1.977361497	1.08456665	0.1691333	-0.04709296
2.254061669	1.07927234	0.15854468	0.304235672
2.076031261	1.07118643	0.14237286	0.237479266
2.132101048	1.08424586	0.16849172	0.112208325
